blk_no,street,postal_code,name,lat,lon,change_type,prev_name,prev_lat,prev_lon,location_change_meters
185,MEI CHIN ROAD,140185,STIRLING HORIZON,1.29200741192021,103.800962553555,new_building,,,,
186,MEI CHIN ROAD,140186,STIRLING HORIZON,1.29166535542444,103.801236930997,new_building,,,,
187,MEI CHIN ROAD,140187,STIRLING HORIZON,1.29301990039928,103.801810807466,new_building,,,,
189,MEI CHIN ROAD,140189,STIRLING HORIZON,1.29381487720351,103.801889533735,new_building,,,,
190,MEI CHIN ROAD,140190,STIRLING HORIZON,1.29413953888947,103.802034176316,new_building,,,,
186A,MEI CHIN ROAD,141186,STIRLING HORIZON,1.29206919022228,103.801396859311,new_building,,,,
187A,MEI CHIN ROAD,141187,STIRLING HORIZON,1.29333044071733,103.801842672075,new_building,,,,
186B,MEI CHIN ROAD,142186,STIRLING HORIZON,1.29272711304594,103.801627215937,new_building,,,,
523,UPPER CHANGI ROAD,142945,NIL,1.33553516929138,103.952775835916,new_building,,,,
70,MARGARET DRIVE,149926,PENRITH (U/C),1.29617826940302,103.808766507183,new_building,,,,
72,MARGARET DRIVE,149927,PENRITH (U/C),1.29575849316746,103.808695216483,new_building,,,,
9,KIM SENG ROAD,169555,ZYON GRAND (U/C),1.29057222318949,103.833663072327,new_building,,,,
7,KIM SENG ROAD,169556,ZYON GALLERIA,1.29057222318949,103.833663072327,new_building,,,,
5,KIM SENG ROAD,169557,ZYON GRAND (U/C),1.29057222318949,103.833663072327,new_building,,,,
3,KIM SENG ROAD,169558,ZYON GRAND (U/C),1.29057222318949,103.833663072327,new_building,,,,
1,ZION PROMENADE,169564,PROMENADE PEAK (U/C),1.29157008048749,103.833142480825,new_building,,,,
253,VICTORIA STREET,188068,BUGIS VILLAGE,1.30090252607461,103.855262679246,new_building,,,,
65,QUEEN STREET,188544,BUGIS VILLAGE,1.30089736824545,103.854869709434,new_building,,,,
66,QUEEN STREET,188545,BUGIS VILLAGE,1.30089736824545,103.854869709434,new_building,,,,
67,QUEEN STREET,188546,BUGIS VILLAGE,1.30089736824545,103.854869709434,new_building,,,,
20,CRAWFORD STREET,190020,CRAWFORD HEIGHTS,1.30563432294019,103.864739448575,new_building,,,,
21,CRAWFORD STREET,190021,CRAWFORD HEIGHTS,1.30501456390922,103.864674954432,new_building,,,,
20A,CRAWFORD STREET,191020,CRAWFORD HEIGHTS,1.30519457504196,103.864786099367,new_building,,,,
598,SERANGOON ROAD,218210,NIL,1.31522075766025,103.858397109361,new_building,,,,
100A,NORFOLK ROAD,219833,NIL,1.31570075546604,103.847354541269,new_building,,,,
23,HERTFORD ROAD,219907,NIL,1.31315416408335,103.848215870566,new_building,,,,
27,HERTFORD ROAD,219908,NIL,1.31324129713639,103.848303346261,new_building,,,,
29,MACKENZIE ROAD,228683,MACKENZIE REGENCY,1.30465722284432,103.849480361389,new_building,,,,
7,UNITY STREET,239591,THE ROBERTSON OPUS (U/C),1.29192554149368,103.841540921931,new_building,,,,
9,UNITY STREET,239592,THE ROBERTSON OPUS (U/C),1.29192554149368,103.841540921931,new_building,,,,
13,UNITY STREET,239593,THE ROBERTSON OPUS (U/C),1.29192554149368,103.841540921931,new_building,,,,
15,UNITY STREET,239594,THE ROBERTSON OPUS (U/C),1.29192554149368,103.841540921931,new_building,,,,
17,UNITY STREET,239595,ROBERTSON WALK,1.29173909592834,103.841194495006,new_building,,,,
11,RIVER VALLEY GREEN,239637,RIVER GREEN (U/C),1.29477065384575,103.833209033497,new_building,,,,
111,TANGLIN ROAD,240111,ALEXANDRA VISTA,1.29343629413741,103.81622390245,new_building,,,,
112,TANGLIN ROAD,240112,ALEXANDRA VISTA,1.29304343218374,103.81674358779,new_building,,,,
111A,TANGLIN ROAD,241111,ALEXANDRA VISTA,1.29370691110386,103.816326985176,new_building,,,,
112A,TANGLIN ROAD,241112,ALEXANDRA VISTA,1.29292792023667,103.817179588292,new_building,,,,
111B,TANGLIN ROAD,242111,ALEXANDRA VISTA,1.29313079573355,103.816174023979,new_building,,,,
1,ZION CLOSE,247811,MILL POINT,1.29290709268773,103.830450365955,new_building,,,,
7A,TANGLIN HILL,248042,TANGLIN BRUNEI HOSTEL,1.30250096960999,103.813976677975,new_building,,,,
6,ROBIN DRIVE,259035,THE GIVERNY RESIDENCES (U/C),1.31899080448526,103.827575722615,new_building,,,,
90,FERNHILL ROAD,259131,LADYHILL PARK,1.31181048077139,103.823534083764,new_building,,,,
67,HOLLAND VILLAGE WAY,270067,HOLLAND VISTA,1.31049760838052,103.793732082564,new_building,,,,
68,HOLLAND VILLAGE WAY,270068,HOLLAND VISTA,1.31084413667355,103.793148897517,new_building,,,,
68A,HOLLAND VILLAGE WAY,271068,HOLLAND VISTA,1.31027378807376,103.793193787236,new_building,,,,
23A,MAPLE AVENUE,278529,EDEN PARK,1.33009079564825,103.791924874155,new_building,,,,
444,HOLLAND ROAD,279216,BAN GUAN PARK,1.32276118629116,103.784007423333,new_building,,,,
79A,HILLCREST ROAD,289359,NIL,1.33187850227672,103.807635780201,new_building,,,,
15,JALAN SEJARAH,299061,CAPITOL PARK (15),1.3291961824587,103.816887678573,new_building,,,,
60A,KHEAM HOCK ROAD,299165,DUNEARN ESTATE,1.32978660619863,103.820134272782,new_building,,,,
2,MOULMEIN ROAD,308076,NIL,1.32030365621302,103.851174739453,new_building,,,,
2,MOULMEIN ROAD,308076,BLK 800,1.31966496445997,103.850946409013,new_building,,,,
2,MOULMEIN ROAD,308076,BLK 804,1.32058716971891,103.850894074987,new_building,,,,
2,MOULMEIN ROAD,308076,BLK 805,1.3204936004681,103.851342468592,new_building,,,,
2,MOULMEIN ROAD,308076,BLK 806,1.32062106762195,103.851843423249,new_building,,,,
2,MOULMEIN ROAD,308076,BLK 807,1.32041864755958,103.85188443565,new_building,,,,
2,MOULMEIN ROAD,308076,BLK 811,1.31967227985675,103.851267084937,new_building,,,,
2,MOULMEIN ROAD,308076,BLK 812,1.31963958405826,103.851609154283,new_building,,,,
2,MOULMEIN ROAD,308076,BLK 870,1.32123957585086,103.850648239242,new_building,,,,
2,MOULMEIN ROAD,308076,BLK 871,1.3208000550058,103.851363802238,new_building,,,,
2,MOULMEIN ROAD,308076,BLK 872,1.32043705529536,103.850480257866,new_building,,,,
2,MOULMEIN ROAD,308076,BLK 873,1.3208667951611,103.850485493585,new_building,,,,
2,MOULMEIN ROAD,308076,BLK 874,1.32124694150445,103.850445068383,new_building,,,,
2,MOULMEIN ROAD,308076,BLK 874A,1.32104688588146,103.850340546427,new_building,,,,
2,MOULMEIN ROAD,308076,BLK 876,1.32167696221938,103.851222018292,new_building,,,,
2,MOULMEIN ROAD,308076,BLK 878,1.32250834680383,103.850813154494,new_building,,,,
2,MOULMEIN ROAD,308076,BLK 891,1.31963911982397,103.850019813667,new_building,,,,
2,MOULMEIN ROAD,308076,BLK 892,1.31986145557397,103.849978509432,new_building,,,,
2,MOULMEIN ROAD,308076,BLK 893,1.3203122276973,103.850067244645,new_building,,,,
2,MOULMEIN ROAD,308076,BLK 801,1.31949588635718,103.849974805986,new_building,,,,
2,MOULMEIN ROAD,308076,BLK 802,1.31997261862954,103.85079553328,new_building,,,,
2,MOULMEIN ROAD,308076,BLK 803,1.32022831661368,103.850332523353,new_building,,,,
2,MOULMEIN ROAD,308076,BLK 803A,1.32014579793837,103.850525426065,new_building,,,,
2,MOULMEIN ROAD,308076,BLK 808,1.32040964099871,103.851543397222,new_building,,,,
2,MOULMEIN ROAD,308076,BLK 809,1.32027246591016,103.851373893282,new_building,,,,
2,MOULMEIN ROAD,308076,BLK 810,1.32009900533088,103.851164903157,new_building,,,,
2,MOULMEIN ROAD,308076,BLK 813,1.31989729910989,103.851956035088,new_building,,,,
2,MOULMEIN ROAD,308076,BLK 814,1.31961884886698,103.852466985662,new_building,,,,
2,MOULMEIN ROAD,308076,BLK 815,1.31973076539898,103.852607755142,new_building,,,,
2,MOULMEIN ROAD,308076,BLK 871B,1.32101783477649,103.851395776766,new_building,,,,
2,MOULMEIN ROAD,308076,BLK 875,1.32153449516762,103.850292883349,new_building,,,,
2,MOULMEIN ROAD,308076,BLK 876A,1.32138523854126,103.851249341136,new_building,,,,
2,MOULMEIN ROAD,308076,BLK 877,1.32214573380323,103.85086356394,new_building,,,,
2,MOULMEIN ROAD,308076,BLK 879,1.32229338428733,103.85112606353,new_building,,,,
2,MOULMEIN ROAD,308076,BLK 890,1.31966629759975,103.850666803607,new_building,,,,
2,MOULMEIN ROAD,308076,BLK 894,1.32042570209861,103.849896524008,new_building,,,,
2A,JALAN PASIRAN,309297,NIL,1.3189417872467,103.837371433601,new_building,,,,
4,JALAN PASIR RIA,309313,NIL,1.31889798544223,103.837464014124,new_building,,,,
4A,JALAN PASIR RIA,309314,NIL,1.31886099249219,103.837542202362,new_building,,,,
10,CHANCERY HILL ROAD,309651,NIL,1.32490441739295,103.839076136395,new_building,,,,
10A,CHANCERY HILL ROAD,309652,NIL,1.3249498477959,103.839057826928,new_building,,,,
16,DYSON ROAD,309738,NIL,1.32501772540441,103.839266824811,new_building,,,,
8A,CHANCERY HILL ROAD,309831,NIL,1.3248571981644,103.839086213472,new_building,,,,
231,LAVENDER STREET,338779,NIL,1.31484790720171,103.859425468029,new_building,,,,
233,LAVENDER STREET,338780,NIL,1.31488735518082,103.859394401775,new_building,,,,
235,LAVENDER STREET,338781,NIL,1.314919735322,103.859368414815,new_building,,,,
51,ALKAFF CRESCENT,349994,BIDADARI POLYCLINIC AND ORANGE VALLEY NURSING HOME,1.33695589269021,103.875100372666,new_building,,,,
51,ALKAFF CRESCENT,349994,NATIONAL HEALTHCARE GROUP POLYCLINICS (BIDADARI POLYCLINIC),1.33692717938356,103.875090268295,new_building,,,,
51,ALKAFF CRESCENT,349994,ORANGE VALLEY NURSING HOME (BIDADARI),1.33699178458959,103.875113449306,new_building,,,,
3A,MELROSE DRIVE,359564,BRADDELL HEIGHTS ESTATE,1.34806665665648,103.864864201964,new_building,,,,
3B,MELROSE DRIVE,359575,BRADDELL HEIGHTS ESTATE,1.34817585944666,103.864773637043,new_building,,,,
115,UPPER ALJUNIED ROAD,367858,BIDADARI PARK CARPARK,1.33920313062044,103.875209943697,new_building,,,,
135,MERPATI ROAD,370135,MERPATI ALCOVE,1.32713410510961,103.881633808549,new_building,,,,
136,MERPATI ROAD,370136,MERPATI ALCOVE,1.32650957507866,103.883052663116,new_building,,,,
135A,MERPATI ROAD,371135,MERPATI ALCOVE,1.3272018308678,103.880966947637,new_building,,,,
136A,MERPATI ROAD,371136,MERPATI ALCOVE,1.32625125043468,103.88348222923,new_building,,,,
43B,LORONG 25 GEYLANG,388309,UNION TROVE,1.31476605478417,103.882298105994,new_building,,,,
43A,LORONG 25 GEYLANG,388309,UNION TROVE,1.31476605478417,103.882298105994,new_building,,,,
18,JALAN DAMAI,418000,KAKI BUKIT POLYCLINIC,1.33360757028569,103.90999012933,new_building,,,,
18,JALAN DAMAI,418000,LENTOR HEALTH NURSING HOME (KAKI BUKIT),1.33347851792612,103.909972559027,new_building,,,,
18,JALAN DAMAI,418000,SINGHEALTH POLYCLINICS (KAKI BUKIT POLYCLINIC),1.33364970020935,103.909955120126,new_building,,,,
68A,JALAN SELAMAT,419383,KIMNAN PARK,1.32620464463369,103.915582646734,new_building,,,,
3,JALAN GRISEK,419429,NIL,1.32524192181059,103.916992607073,new_building,,,,
9A,JALAN KRIAN,419625,NIL,1.32443859262476,103.916668915794,new_building,,,,
3A,JALAN GRISEK,419671,NIL,1.32520411737602,103.91705820645,new_building,,,,
72,LANGSAT ROAD,426739,NIL,1.31521021329006,103.902842637265,new_building,,,,
92,MEYER ROAD,438584,NIL,1.29787324578686,103.893052280555,new_building,,,,
10,FOUNDERS DRIVE,438585,FOUNDERS' MEMORIAL,1.28899993874357,103.869656314982,new_building,,,,
13,JALAN NURI,438661,NIL,1.29823835644396,103.89290073566,new_building,,,,
47,MEYER ROAD,438662,NIL,1.29658357614391,103.885890481952,new_building,,,,
101A,MARINE PARADE ROAD,449972,NIL,1.3045710281472,103.908025722796,new_building,,,,
33B,WOO MON CHEW ROAD,456285,NIL,1.31647671504911,103.929276321192,new_building,,,,
133A,UPPER EAST COAST ROAD,456341,NIL,1.31397385040191,103.930134228373,new_building,,,,
26C,SIGLAP ROAD,456827,MARINE GARDEN,1.31122269638048,103.92548220895,new_building,,,,
911,BAYSHORE STREET,460911,BAYSHORE VISTA,1.31375126968076,103.946446622606,new_building,,,,
912,BAYSHORE STREET,460912,BAYSHORE VISTA,1.313392078507,103.946555481344,new_building,,,,
913,BAYSHORE STREET,460913,BAYSHORE VISTA,1.31275165877252,103.946555613266,new_building,,,,
914,BAYSHORE STREET,460914,BAYSHORE PALMS,1.31542551757733,103.945447380085,new_building,,,,
915,BAYSHORE STREET,460915,BAYSHORE PALMS,1.31491722522744,103.945972378629,new_building,,,,
916,BAYSHORE STREET,460916,BAYSHORE PALMS,1.31451801318179,103.944920954773,new_building,,,,
911A,BAYSHORE STREET,461911,BAYSHORE VISTA,1.31403525029124,103.946189815615,new_building,,,,
912A,BAYSHORE STREET,461912,BAYSHORE VISTA,1.31319171257396,103.946274938838,new_building,,,,
914A,BAYSHORE STREET,461914,BAYSHORE PALMS,1.31501908512726,103.94482207556,new_building,,,,
915A,BAYSHORE STREET,461915,BAYSHORE PALMS,1.31516443264412,103.945955700115,new_building,,,,
916A,BAYSHORE STREET,461916,BAYSHORE PALMS,1.31482300480407,103.945230110517,new_building,,,,
911B,BAYSHORE STREET,462911,BAYSHORE VISTA,1.31355090428618,103.946166080337,new_building,,,,
912B,BAYSHORE STREET,462912,BAYSHORE VISTA,1.31299426968515,103.945634034803,new_building,,,,
915B,BAYSHORE STREET,462915,BAYSHORE PALMS,1.31450986650245,103.946032257691,new_building,,,,
916B,BAYSHORE STREET,462916,BAYSHORE PALMS,1.31439316936174,103.945259803832,new_building,,,,
911C,BAYSHORE STREET,463911,BAYSHORE VISTA,1.31385449810468,103.94558812482,new_building,,,,
912C,BAYSHORE STREET,463912,BAYSHORE VISTA,1.31335221035622,103.945532644247,new_building,,,,
109,TANAH MERAH KECHIL ROAD SOUTH,468466,NIL,1.32298417938394,103.946155085899,new_building,,,,
111,TANAH MERAH KECHIL ROAD SOUTH,468467,NIL,1.32292824757102,103.9461745651,new_building,,,,
113,TANAH MERAH KECHIL ROAD SOUTH,468468,NIL,1.32287451289771,103.94620243505,new_building,,,,
523A,UPPER CHANGI ROAD,488478,NIL,1.33555619698247,103.952823706114,new_building,,,,
523C,UPPER CHANGI ROAD,488479,NIL,1.33556689846406,103.952864566481,new_building,,,,
58A,MERAGI ROAD,488904,EAST VIEW GARDEN,1.34343330444767,103.960253021787,new_building,,,,
89A,CHANGI BUSINESS PARK CENTRAL 2,489719,NIL,1.34252012769331,103.967479036134,new_building,,,,
95,TANAH MERAH COAST ROAD,499853,NIL,1.3138596110704,104.00769057528,new_building,,,,
32,JALAN LOYANG BESAR,508806,COASTAL CABANA,1.37610845711924,103.956614203743,new_building,,,,
22,JALAN LOYANG BESAR,508826,COASTAL CABANA,1.37637543146253,103.957117218296,new_building,,,,
24,JALAN LOYANG BESAR,508827,COASTAL CABANA,1.37638115760527,103.95732784366,new_building,,,,
26,JALAN LOYANG BESAR,508828,COASTAL CABANA,1.37612982472101,103.957337135905,new_building,,,,
28,JALAN LOYANG BESAR,508829,COASTAL CABANA,1.37612396417596,103.957126484446,new_building,,,,
30,JALAN LOYANG BESAR,508830,COASTAL CABANA,1.37611394638989,103.956832784466,new_building,,,,
12,JALAN LOYANG BESAR,508831,COASTAL CABANA,1.37662802951639,103.957108334064,new_building,,,,
14,JALAN LOYANG BESAR,508832,COASTAL CABANA,1.3766191992958,103.956817740086,new_building,,,,
16,JALAN LOYANG BESAR,508833,COASTAL CABANA,1.37661485259786,103.956598933361,new_building,,,,
18,JALAN LOYANG BESAR,508834,COASTAL CABANA,1.37636040774502,103.956606374702,new_building,,,,
20,JALAN LOYANG BESAR,508835,COASTAL CABANA,1.37636567446197,103.956825109921,new_building,,,,
2,JALAN LOYANG BESAR,508855,COASTAL CABANA,1.37686790443313,103.956591377718,new_building,,,,
4,JALAN LOYANG BESAR,508856,COASTAL CABANA,1.37687244109605,103.95681025655,new_building,,,,
6,JALAN LOYANG BESAR,508857,COASTAL CABANA,1.37688140443087,103.957099275806,new_building,,,,
8,JALAN LOYANG BESAR,508858,COASTAL CABANA,1.37688643037287,103.957309736087,new_building,,,,
10,JALAN LOYANG BESAR,508859,COASTAL CABANA,1.37663279102964,103.957318884334,new_building,,,,
10,CHANGI CREEK WAY,508881,NIL,1.38884572355937,103.997852990248,new_building,,,,
49,CHANGI VILLAGE ROAD,509970,SREE RAMAR TEMPLE,1.38712234075316,103.986879891682,new_building,,,,
591,PASIR RIS GREEN,510591,COSTA RIVIERA I,1.37606820940475,103.949576838157,new_building,,,,
592,PASIR RIS GREEN,510592,COSTA RIVIERA I,1.37550455110335,103.949667480585,new_building,,,,
593,PASIR RIS DRIVE 3,510593,COSTA RIVIERA II,1.37545424274403,103.950466878593,new_building,,,,
594,PASIR RIS DRIVE 3,510594,COSTA RIVIERA II,1.37535196931972,103.952122333332,new_building,,,,
591A,PASIR RIS GREEN,511591,COSTA RIVIERA I,1.37644855305153,103.949402261353,new_building,,,,
592A,PASIR RIS GREEN,511592,COSTA RIVIERA I,1.37568294930619,103.949039878381,new_building,,,,
593A,PASIR RIS DRIVE 3,511593,COSTA RIVIERA II,1.37538248923577,103.950988231721,new_building,,,,
594A,PASIR RIS DRIVE 3,511594,COSTA RIVIERA II,1.37542761569179,103.95179003509,new_building,,,,
591B,PASIR RIS GREEN,512591,COSTA RIVIERA I,1.37650971575074,103.949648644396,new_building,,,,
592B,PASIR RIS GREEN,512592,COSTA RIVIERA I,1.37554909163641,103.949440198687,new_building,,,,
593B,PASIR RIS DRIVE 3,512593,COSTA RIVIERA II,1.37591377858228,103.950784460707,new_building,,,,
594B,PASIR RIS DRIVE 3,512594,COSTA RIVIERA II,1.37571951911138,103.952205360378,new_building,,,,
593C,PASIR RIS DRIVE 3,513593,COSTA RIVIERA II,1.37591376174844,103.951123776025,new_building,,,,
21A,PASIR RIS STREET 21,519660,TEMPORARY SITE OFFICE,1.36596007766651,103.964884875608,new_building,,,,
169,SIMEI ROAD,520169,SIMEI SYMPHONY,1.341616865871,103.959205220451,new_building,,,,
170,SIMEI ROAD,520170,SIMEI SYMPHONY,1.34038768799915,103.960620198556,new_building,,,,
169A,SIMEI ROAD,521169,SIMEI SYMPHONY,1.34084694038326,103.959684265762,new_building,,,,
170A,SIMEI ROAD,521170,SIMEI SYMPHONY,1.3404634899162,103.960300758915,new_building,,,,
169B,SIMEI ROAD,522169,SIMEI SYMPHONY,1.34108687225081,103.960040323594,new_building,,,,
170B,SIMEI ROAD,522170,SIMEI SYMPHONY,1.34093766551234,103.960317686332,new_building,,,,
545,UPPER SERANGOON ROAD,534554,NIL,1.34663246293281,103.871402999253,new_building,,,,
1,SERANGOON RIVER ROAD,536012,DEFU MRT STATION (CR07),1.362556148341,103.898195425088,new_building,,,,
600A,KALLANG PAYA LEBAR EXPRESSWAY,536013,NIL,1.35116277192592,103.898652410474,new_building,,,,
1,LORONG LOW KOON,537197,NIL,1.36697658244979,103.892719402463,new_building,,,,
12A,ROSYTH ROAD,546388,NIL,1.36254760582586,103.874791354897,new_building,,,,
50,HILLSIDE DRIVE,548917,NIL,1.35963047895657,103.87589273675,new_building,,,,
50A,HILLSIDE DRIVE,548918,NIL,1.35968033487656,103.875853564644,new_building,,,,
50B,HILLSIDE DRIVE,548919,NIL,1.35971843654824,103.875808082715,new_building,,,,
31,COWDRAY AVENUE,558032,SERANGOON GARDEN ESTATE,1.36677661259101,103.865047651374,new_building,,,,
2G,BURGHLEY DRIVE,559496,NIL,1.35656003706181,103.865425454389,new_building,,,,
8A,BRIGHTON CRESCENT,559592,NIL,1.36265747015012,103.869703996872,new_building,,,,
8B,BRIGHTON CRESCENT,559593,NIL,1.36261678972016,103.869661630751,new_building,,,,
3B,BERWICK DRIVE,559890,SERANGOON GARDEN ESTATE,1.36526446637777,103.861920424021,new_building,,,,
3C,BERWICK DRIVE,559991,SERANGOON GARDEN ESTATE,1.36521406405494,103.861866274939,new_building,,,,
3D,BERWICK DRIVE,559992,SERANGOON GARDEN ESTATE,1.36516989243392,103.861812394103,new_building,,,,
3E,BERWICK DRIVE,559993,SERANGOON GARDEN ESTATE,1.3651275476972,103.861759116811,new_building,,,,
733,ANG MO KIO CENTRAL 3,560733,CENTRAL TRIO @ AMK,1.37546797775142,103.845991716704,new_building,,,,
734,ANG MO KIO CENTRAL 3,560734,CENTRAL TRIO @ AMK,1.37546770688654,103.845334776514,new_building,,,,
733A,ANG MO KIO CENTRAL 3,561733,CENTRAL TRIO @ AMK,1.3752785224134,103.845771330523,new_building,,,,
734A,ANG MO KIO CENTRAL 3,561734,CENTRAL TRIO @ AMK,1.37568331719343,103.845759740296,new_building,,,,
733B,ANG MO KIO CENTRAL 3,562733,CENTRAL TRIO @ AMK,1.37539266524954,103.846367383173,new_building,,,,
29,MAYFLOWER ROAD,568618,MAYFLOWER GARDENS,1.3706182493137,103.840620721798,new_building,,,,
80,ANG MO KIO AVENUE 3,569942,ANG MO KIO MRT STATION (CR11),1.36929944845386,103.850774632986,new_building,,,,
51,UPPER THOMSON ROAD,575557,SAINT THERESA'S HOME,1.34677294656636,103.83627950477,new_building,,,,
9L,JALAN BERJAYA,578703,THOMSON RISE ESTATE,1.35366630255264,103.844560733627,new_building,,,,
13,GARDENIA ROAD,578970,ADELPHI PARK ESTATE,1.35594269693406,103.829158372991,new_building,,,,
100,UPPER BUKIT TIMAH ROAD,589682,BEAUTY WORLD INTEGRATED TRANSPORT HUB,1.33955024942863,103.777099720073,new_building,,,,
230,JALAN JURONG KECHIL,598662,THE SEN (U/C),1.34689430757223,103.767861218438,new_building,,,,
222,JALAN JURONG KECHIL,599444,THE SEN (U/C),1.34689430757223,103.767861218438,new_building,,,,
224,JALAN JURONG KECHIL,599445,THE SEN (U/C),1.34689430757223,103.767861218438,new_building,,,,
226,JALAN JURONG KECHIL,599446,THE SEN (U/C),1.34689430757223,103.767861218438,new_building,,,,
228,JALAN JURONG KECHIL,599447,THE SEN (U/C),1.34689430757223,103.767861218438,new_building,,,,
338A,JURONG EAST AVENUE 1,601338,NIL,1.35048950673869,103.730974523701,new_building,,,,
133,YUNG HO WALK,610133,TAMAN JURONG SKYLINE,1.32747623308089,103.728564512384,new_building,,,,
134,YUNG HO WALK,610134,TAMAN JURONG SKYLINE,1.32633889947369,103.727908876713,new_building,,,,
135,YUNG HO WALK,610135,TAMAN JURONG SKYLINE,1.32682384134343,103.728021393275,new_building,,,,
136,YUNG HO WALK,610136,TAMAN JURONG SKYLINE,1.32703832995407,103.727132087974,new_building,,,,
66A,YUNG KUANG ROAD,611066,NIL,1.33178150391025,103.723126159943,new_building,,,,
134A,YUNG HO WALK,611134,TAMAN JURONG SKYLINE,1.32684262698942,103.729027928457,new_building,,,,
135A,YUNG HO WALK,611135,TAMAN JURONG SKYLINE,1.32708655370641,103.727908584787,new_building,,,,
136A,YUNG HO WALK,611136,TAMAN JURONG SKYLINE,1.32685900177839,103.72688479493,new_building,,,,
134B,YUNG HO WALK,612134,TAMAN JURONG SKYLINE,1.32709713106073,103.728479494873,new_building,,,,
135B,YUNG HO WALK,612135,TAMAN JURONG SKYLINE,1.32653390087073,103.727561450681,new_building,,,,
20,YUNG KUANG ROAD,619657,NATIONAL UNIVERSITY POLYCLINICS (TAMAN JURONG POLYCLINIC),1.33122673088576,103.723026795095,new_building,,,,
20,YUNG KUANG ROAD,619657,TAMAN JURONG POLYCLINIC,1.33123782264044,103.722986843748,new_building,,,,
6A,YUNG HO ROAD,619662,NIL,1.32624862671464,103.721466445308,new_building,,,,
21,JALAN TUKANG,619794,NIL,1.32584264879262,103.713262562916,new_building,,,,
2G,JALAN PAPAN,619834,ASPRI-D WALL PAPAN,1.32198602299754,103.730623059032,new_building,,,,
2E,JALAN PAPAN,619835,NIL,1.32114360401159,103.7291442685,new_building,,,,
23,LOK YANG WAY,628638,LOK YANG CONNECTION,1.32412448011225,103.68577119539,new_building,,,,
10A,TUAS SOUTH AVENUE 12,637132,NIL,1.28354928936787,103.624116353552,new_building,,,,
1A,TUAS SOUTH EDGE,638626,SITE OFFICE,1.26109098006187,103.623066692881,new_building,,,,
6,TUAS VIEW DRIVE,639061,NIL,1.28831344686817,103.628522939619,new_building,,,,
24,TUAS SOUTH AVENUE 10,639064,NIL,1.28543533094931,103.624605189813,new_building,,,,
2A,TUAS WEST DRIVE,639561,NIL,1.34489812545012,103.638465792323,new_building,,,,
18,NANYANG AVENUE,639957,NANYANG GATEWAY MRT STATION (JW3),1.35368874857238,103.686606816138,new_building,,,,
427A,JURONG WEST AVENUE 1,641427,NIL,1.35105663344621,103.725574691858,new_building,,,,
500,JALAN BAHAR,649920,NIL,1.37500619961016,103.697026181968,new_building,,,,
10,BUKIT BATOK WEST AVENUE 9,659839,NIL,1.35346842107271,103.741220066149,new_building,,,,
27,WOODLANDS ROAD,670027,RAIL GREEN II @ CCK,1.38126843472856,103.759167960002,new_building,,,,
