blk_no,street,postal_code,name,lat,lon,change_type,prev_name,prev_lat,prev_lon,location_change_meters,is_non_residential,name_formatted,address_formatted
8A,CHANCERY HILL ROAD,309831,NIL,1.3248571981644,103.839086213472,new_building,,,,,False,8A Chancery Hill Road,"8A Chancery Hill Road, Singapore 309831"
231,LAVENDER STREET,338779,NIL,1.31484790720171,103.859425468029,new_building,,,,,False,231 Lavender Street,"231 Lavender Street, Singapore 338779"
233,LAVENDER STREET,338780,NIL,1.31488735518082,103.859394401775,new_building,,,,,False,233 Lavender Street,"233 Lavender Street, Singapore 338780"
235,LAVENDER STREET,338781,NIL,1.314919735322,103.859368414815,new_building,,,,,False,235 Lavender Street,"235 Lavender Street, Singapore 338781"
115,UPPER ALJUNIED ROAD,367858,BIDADARI PARK CARPARK,1.33920313062044,103.875209943697,new_building,,,,,True,Bidadari Park Carpark,"115 Upper Aljunied Road Bidadari Park Carpark, Singapore 367858"
135,MERPATI ROAD,370135,MERPATI ALCOVE,1.32713410510961,103.881633808549,new_building,,,,,False,135 Merpati Road,"135 Merpati Road, Singapore 370135"
136,MERPATI ROAD,370136,MERPATI ALCOVE,1.32650957507866,103.883052663116,new_building,,,,,False,136 Merpati Road,"136 Merpati Road, Singapore 370136"
135A,MERPATI ROAD,371135,MERPATI ALCOVE,1.3272018308678,103.880966947637,new_building,,,,,False,135A Merpati Road,"135A Merpati Road, Singapore 371135"
136A,MERPATI ROAD,371136,MERPATI ALCOVE,1.32625125043468,103.88348222923,new_building,,,,,False,136A Merpati Road,"136A Merpati Road, Singapore 371136"
68A,JALAN SELAMAT,419383,KIMNAN PARK,1.32620464463369,103.915582646734,new_building,,,,,True,Kimnan Park,"68A Jalan Selamat Kimnan Park, Singapore 419383"
72,LANGSAT ROAD,426739,NIL,1.3152031501635,103.902852413136,new_building,,,,,False,72 Langsat Road,"72 Langsat Road, Singapore 426739"
10,FOUNDERS DRIVE,438585,FOUNDERS' MEMORIAL,1.28899993874357,103.869656314982,new_building,,,,,False,10 Founders Drive,"10 Founders Drive, Singapore 438585"
47,MEYER ROAD,438662,NIL,1.29658357614391,103.885890481952,new_building,,,,,False,47 Meyer Road,"47 Meyer Road, Singapore 438662"
33B,WOO MON CHEW ROAD,456285,NIL,1.31647671504911,103.929276321192,new_building,,,,,False,33B Woo Mon Chew Road,"33B Woo Mon Chew Road, Singapore 456285"
26C,SIGLAP ROAD,456827,MARINE GARDEN,1.31122269638048,103.92548220895,new_building,,,,,True,Marine Garden,"26C Siglap Road Marine Garden, Singapore 456827"
911,BAYSHORE STREET,460911,BAYSHORE VISTA,1.31375126968076,103.946446622606,new_building,,,,,False,911 Bayshore Street,"911 Bayshore Street, Singapore 460911"
912,BAYSHORE STREET,460912,BAYSHORE VISTA,1.313392078507,103.946555481344,new_building,,,,,False,912 Bayshore Street,"912 Bayshore Street, Singapore 460912"
913,BAYSHORE STREET,460913,BAYSHORE VISTA,1.31275165877252,103.946555613266,new_building,,,,,False,913 Bayshore Street,"913 Bayshore Street, Singapore 460913"
914,BAYSHORE STREET,460914,BAYSHORE PALMS,1.31542551757733,103.945447380085,new_building,,,,,False,914 Bayshore Street,"914 Bayshore Street, Singapore 460914"
915,BAYSHORE STREET,460915,BAYSHORE PALMS,1.31491722522744,103.945972378629,new_building,,,,,False,915 Bayshore Street,"915 Bayshore Street, Singapore 460915"
916,BAYSHORE STREET,460916,BAYSHORE PALMS,1.31451801318179,103.944920954773,new_building,,,,,False,916 Bayshore Street,"916 Bayshore Street, Singapore 460916"
911A,BAYSHORE STREET,461911,BAYSHORE VISTA,1.31403525029124,103.946189815615,new_building,,,,,False,911A Bayshore Street,"911A Bayshore Street, Singapore 461911"
912A,BAYSHORE STREET,461912,BAYSHORE VISTA,1.31319171257396,103.946274938838,new_building,,,,,False,912A Bayshore Street,"912A Bayshore Street, Singapore 461912"
914A,BAYSHORE STREET,461914,BAYSHORE PALMS,1.31501908512726,103.94482207556,new_building,,,,,False,914A Bayshore Street,"914A Bayshore Street, Singapore 461914"
915A,BAYSHORE STREET,461915,BAYSHORE PALMS,1.31516443264412,103.945955700115,new_building,,,,,False,915A Bayshore Street,"915A Bayshore Street, Singapore 461915"
916A,BAYSHORE STREET,461916,BAYSHORE PALMS,1.31482300480407,103.945230110517,new_building,,,,,False,916A Bayshore Street,"916A Bayshore Street, Singapore 461916"
911B,BAYSHORE STREET,462911,BAYSHORE VISTA,1.31355090428618,103.946166080337,new_building,,,,,False,911B Bayshore Street,"911B Bayshore Street, Singapore 462911"
912B,BAYSHORE STREET,462912,BAYSHORE VISTA,1.31299426968515,103.945634034803,new_building,,,,,False,912B Bayshore Street,"912B Bayshore Street, Singapore 462912"
915B,BAYSHORE STREET,462915,BAYSHORE PALMS,1.31450986650245,103.946032257691,new_building,,,,,False,915B Bayshore Street,"915B Bayshore Street, Singapore 462915"
916B,BAYSHORE STREET,462916,BAYSHORE PALMS,1.31439316936174,103.945259803832,new_building,,,,,False,916B Bayshore Street,"916B Bayshore Street, Singapore 462916"
911C,BAYSHORE STREET,463911,BAYSHORE VISTA,1.31385449810468,103.94558812482,new_building,,,,,False,911C Bayshore Street,"911C Bayshore Street, Singapore 463911"
912C,BAYSHORE STREET,463912,BAYSHORE VISTA,1.31335221035622,103.945532644247,new_building,,,,,False,912C Bayshore Street,"912C Bayshore Street, Singapore 463912"
109,TANAH MERAH KECHIL ROAD SOUTH,468466,NIL,1.32297222834798,103.94612851111,new_building,,,,,False,109 Tanah Merah Kechil Road South,"109 Tanah Merah Kechil Road South, Singapore 468466"
111,TANAH MERAH KECHIL ROAD SOUTH,468467,NIL,1.32291688757794,103.946164747163,new_building,,,,,False,111 Tanah Merah Kechil Road South,"111 Tanah Merah Kechil Road South, Singapore 468467"
113,TANAH MERAH KECHIL ROAD SOUTH,468468,NIL,1.32285800909918,103.94620077989,new_building,,,,,False,113 Tanah Merah Kechil Road South,"113 Tanah Merah Kechil Road South, Singapore 468468"
89A,CHANGI BUSINESS PARK CENTRAL 2,489719,NIL,1.34252012769331,103.967479036134,new_building,,,,,True,Changi Business Park Central 2,"89A Changi Business Park Central 2, Singapore 489719"
49,CHANGI VILLAGE ROAD,509970,SREE RAMAR TEMPLE,1.38712234075316,103.986879891682,new_building,,,,,True,Sree Ramar Temple,"49 Changi Village Road Sree Ramar Temple, Singapore 509970"
591,PASIR RIS GREEN,510591,COSTA RIVIERA I,1.37606820940475,103.949576838157,new_building,,,,,False,591 Pasir Ris Green,"591 Pasir Ris Green, Singapore 510591"
592,PASIR RIS GREEN,510592,COSTA RIVIERA I,1.37550455110335,103.949667480585,new_building,,,,,False,592 Pasir Ris Green,"592 Pasir Ris Green, Singapore 510592"
593,PASIR RIS DRIVE 3,510593,COSTA RIVIERA II,1.37545424274403,103.950466878593,new_building,,,,,False,593 Pasir Ris Drive 3,"593 Pasir Ris Drive 3, Singapore 510593"
594,PASIR RIS DRIVE 3,510594,COSTA RIVIERA II,1.37535196931972,103.952122333332,new_building,,,,,False,594 Pasir Ris Drive 3,"594 Pasir Ris Drive 3, Singapore 510594"
591A,PASIR RIS GREEN,511591,COSTA RIVIERA I,1.37644855305153,103.949402261353,new_building,,,,,False,591A Pasir Ris Green,"591A Pasir Ris Green, Singapore 511591"
592A,PASIR RIS GREEN,511592,COSTA RIVIERA I,1.37568294930619,103.949039878381,new_building,,,,,False,592A Pasir Ris Green,"592A Pasir Ris Green, Singapore 511592"
593A,PASIR RIS DRIVE 3,511593,COSTA RIVIERA II,1.37538248923577,103.950988231721,new_building,,,,,False,593A Pasir Ris Drive 3,"593A Pasir Ris Drive 3, Singapore 511593"
594A,PASIR RIS DRIVE 3,511594,COSTA RIVIERA II,1.37542761569179,103.95179003509,new_building,,,,,False,594A Pasir Ris Drive 3,"594A Pasir Ris Drive 3, Singapore 511594"
591B,PASIR RIS GREEN,512591,COSTA RIVIERA I,1.37650971575074,103.949648644396,new_building,,,,,False,591B Pasir Ris Green,"591B Pasir Ris Green, Singapore 512591"
592B,PASIR RIS GREEN,512592,COSTA RIVIERA I,1.37554909163641,103.949440198687,new_building,,,,,False,592B Pasir Ris Green,"592B Pasir Ris Green, Singapore 512592"
593B,PASIR RIS DRIVE 3,512593,COSTA RIVIERA II,1.37591377858228,103.950784460707,new_building,,,,,False,593B Pasir Ris Drive 3,"593B Pasir Ris Drive 3, Singapore 512593"
594B,PASIR RIS DRIVE 3,512594,COSTA RIVIERA II,1.37571951911138,103.952205360378,new_building,,,,,False,594B Pasir Ris Drive 3,"594B Pasir Ris Drive 3, Singapore 512594"
593C,PASIR RIS DRIVE 3,513593,COSTA RIVIERA II,1.37591376174844,103.951123776025,new_building,,,,,False,593C Pasir Ris Drive 3,"593C Pasir Ris Drive 3, Singapore 513593"
545,UPPER SERANGOON ROAD,534554,NIL,1.34663246293281,103.871402999253,new_building,,,,,False,545 Upper Serangoon Road,"545 Upper Serangoon Road, Singapore 534554"
12A,ROSYTH ROAD,546388,NIL,1.36254760582586,103.874791354897,new_building,,,,,False,12A Rosyth Road,"12A Rosyth Road, Singapore 546388"
50,HILLSIDE DRIVE,548917,NIL,1.35963047895657,103.87589273675,new_building,,,,,False,50 Hillside Drive,"50 Hillside Drive, Singapore 548917"
50A,HILLSIDE DRIVE,548918,NIL,1.35968033487656,103.875853564644,new_building,,,,,False,50A Hillside Drive,"50A Hillside Drive, Singapore 548918"
50B,HILLSIDE DRIVE,548919,NIL,1.35971843654824,103.875808082715,new_building,,,,,False,50B Hillside Drive,"50B Hillside Drive, Singapore 548919"
31,COWDRAY AVENUE,558032,SERANGOON GARDEN ESTATE,1.36677661259101,103.865047651374,new_building,,,,,True,Serangoon Garden Estate,"31 Cowdray Avenue Serangoon Garden Estate, Singapore 558032"
8A,BRIGHTON CRESCENT,559592,NIL,1.36265747015012,103.869703996872,new_building,,,,,False,8A Brighton Crescent,"8A Brighton Crescent, Singapore 559592"
8B,BRIGHTON CRESCENT,559593,NIL,1.36261678972016,103.869661630751,new_building,,,,,False,8B Brighton Crescent,"8B Brighton Crescent, Singapore 559593"
3B,BERWICK DRIVE,559890,SERANGOON GARDEN ESTATE,1.36526446637777,103.861920424021,new_building,,,,,True,Serangoon Garden Estate,"3B Berwick Drive Serangoon Garden Estate, Singapore 559890"
3C,BERWICK DRIVE,559991,SERANGOON GARDEN ESTATE,1.36521406405494,103.861866274939,new_building,,,,,True,Serangoon Garden Estate,"3C Berwick Drive Serangoon Garden Estate, Singapore 559991"
3D,BERWICK DRIVE,559992,SERANGOON GARDEN ESTATE,1.36516989243392,103.861812394103,new_building,,,,,True,Serangoon Garden Estate,"3D Berwick Drive Serangoon Garden Estate, Singapore 559992"
3E,BERWICK DRIVE,559993,SERANGOON GARDEN ESTATE,1.3651275476972,103.861759116811,new_building,,,,,True,Serangoon Garden Estate,"3E Berwick Drive Serangoon Garden Estate, Singapore 559993"
29,MAYFLOWER ROAD,568618,MAYFLOWER GARDENS,1.3706182493137,103.840620721798,new_building,,,,,True,Mayflower Gardens,"29 Mayflower Road Mayflower Gardens, Singapore 568618"
51,UPPER THOMSON ROAD,575557,SAINT THERESA'S HOME,1.34657579426019,103.836068440682,new_building,,,,,False,51 Upper Thomson Road,"51 Upper Thomson Road, Singapore 575557"
9L,JALAN BERJAYA,578703,THOMSON RISE ESTATE,1.35366630255264,103.844560733627,new_building,,,,,False,9L Jalan Berjaya,"9L Jalan Berjaya, Singapore 578703"
13,GARDENIA ROAD,578970,ADELPHI PARK ESTATE,1.35594269693406,103.829158372991,new_building,,,,,True,Adelphi Park Estate,"13 Gardenia Road Adelphi Park Estate, Singapore 578970"
338A,JURONG EAST AVENUE 1,601338,NIL,1.35048950673869,103.730974523701,new_building,,,,,False,338A Jurong East Avenue 1,"338A Jurong East Avenue 1, Singapore 601338"
133,YUNG HO WALK,610133,TAMAN JURONG SKYLINE,1.32747623308089,103.728564512384,new_building,,,,,False,133 Yung Ho Walk,"133 Yung Ho Walk, Singapore 610133"
134,YUNG HO WALK,610134,TAMAN JURONG SKYLINE,1.32633889947369,103.727908876713,new_building,,,,,False,134 Yung Ho Walk,"134 Yung Ho Walk, Singapore 610134"
135,YUNG HO WALK,610135,TAMAN JURONG SKYLINE,1.32682384134343,103.728021393275,new_building,,,,,False,135 Yung Ho Walk,"135 Yung Ho Walk, Singapore 610135"
136,YUNG HO WALK,610136,TAMAN JURONG SKYLINE,1.32703832995407,103.727132087974,new_building,,,,,False,136 Yung Ho Walk,"136 Yung Ho Walk, Singapore 610136"
66A,YUNG KUANG ROAD,611066,NIL,1.33178150391025,103.723126159943,new_building,,,,,False,66A Yung Kuang Road,"66A Yung Kuang Road, Singapore 611066"
134A,YUNG HO WALK,611134,TAMAN JURONG SKYLINE,1.32684262698942,103.729027928457,new_building,,,,,False,134A Yung Ho Walk,"134A Yung Ho Walk, Singapore 611134"
135A,YUNG HO WALK,611135,TAMAN JURONG SKYLINE,1.32708655370641,103.727908584787,new_building,,,,,False,135A Yung Ho Walk,"135A Yung Ho Walk, Singapore 611135"
136A,YUNG HO WALK,611136,TAMAN JURONG SKYLINE,1.32685900177839,103.72688479493,new_building,,,,,False,136A Yung Ho Walk,"136A Yung Ho Walk, Singapore 611136"
134B,YUNG HO WALK,612134,TAMAN JURONG SKYLINE,1.32709713106073,103.728479494873,new_building,,,,,False,134B Yung Ho Walk,"134B Yung Ho Walk, Singapore 612134"
135B,YUNG HO WALK,612135,TAMAN JURONG SKYLINE,1.32653390087073,103.727561450681,new_building,,,,,False,135B Yung Ho Walk,"135B Yung Ho Walk, Singapore 612135"
20,YUNG KUANG ROAD,619657,TAMAN JURONG POLYCLINIC,1.33123782264044,103.722986843748,new_building,,,,,True,Taman Jurong Polyclinic,"20 Yung Kuang Road Taman Jurong Polyclinic, Singapore 619657"
6A,YUNG HO ROAD,619662,NIL,1.32624862671464,103.721466445308,new_building,,,,,False,6A Yung Ho Road,"6A Yung Ho Road, Singapore 619662"
21,JALAN TUKANG,619794,NIL,1.32590310010447,103.713139038272,new_building,,,,,False,21 Jalan Tukang,"21 Jalan Tukang, Singapore 619794"
2G,JALAN PAPAN,619834,ASPRI-D WALL PAPAN,1.32198602299754,103.730623059032,new_building,,,,,False,2G Jalan Papan,"2G Jalan Papan, Singapore 619834"
2E,JALAN PAPAN,619835,NIL,1.32114360401159,103.7291442685,new_building,,,,,False,2E Jalan Papan,"2E Jalan Papan, Singapore 619835"
10A,TUAS SOUTH AVENUE 12,637132,NIL,1.28354928936787,103.624116353552,new_building,,,,,False,10A Tuas South Avenue 12,"10A Tuas South Avenue 12, Singapore 637132"
6,TUAS VIEW DRIVE,639061,NIL,1.28831344686817,103.628522939619,new_building,,,,,False,6 Tuas View Drive,"6 Tuas View Drive, Singapore 639061"
427A,JURONG WEST AVENUE 1,641427,NIL,1.35105663344621,103.725574691858,new_building,,,,,False,427A Jurong West Avenue 1,"427A Jurong West Avenue 1, Singapore 641427"
500,JALAN BAHAR,649920,NIL,1.37500619961016,103.697026181968,new_building,,,,,False,500 Jalan Bahar,"500 Jalan Bahar, Singapore 649920"
10,BUKIT BATOK WEST AVENUE 9,659839,NIL,1.35346842107271,103.741220066149,new_building,,,,,False,10 Bukit Batok West Avenue 9,"10 Bukit Batok West Avenue 9, Singapore 659839"
27,WOODLANDS ROAD,670027,RAIL GREEN II @ CCK,1.38126843472856,103.759167960002,new_building,,,,,False,27 Woodlands Road,"27 Woodlands Road, Singapore 670027"
33,WOODLANDS ROAD,670033,RAIL GREEN II @ CCK,1.38555907921528,103.756521386788,new_building,,,,,False,33 Woodlands Road,"33 Woodlands Road, Singapore 670033"
20A,SEGAR ROAD,679350,NIL,1.39028896209381,103.772000468017,new_building,,,,,False,20A Segar Road,"20A Segar Road, Singapore 679350"
103,LIM CHU KANG LANE 3,719969,NIL,1.42920778250016,103.720733361025,new_building,,,,,False,103 Lim Chu Kang Lane 3,"103 Lim Chu Kang Lane 3, Singapore 719969"
219,MARSILING LANE,730219,MARSILING PEAK II,1.44530112419792,103.774606624503,new_building,,,,,False,219 Marsiling Lane,"219 Marsiling Lane, Singapore 730219"
220,MARSILING LANE,730220,MARSILING PEAK II,1.44512138766887,103.775169732351,new_building,,,,,False,220 Marsiling Lane,"220 Marsiling Lane, Singapore 730220"
221,MARSILING LANE,730221,MARSILING PEAK I,1.44454715542128,103.775939810348,new_building,,,,,False,221 Marsiling Lane,"221 Marsiling Lane, Singapore 730221"
223,MARSILING LANE,730223,MARSILING PEAK I,1.44375833929638,103.775917430872,new_building,,,,,False,223 Marsiling Lane,"223 Marsiling Lane, Singapore 730223"
224,MARSILING LANE,730224,MARSILING PEAK II,1.44455478033436,103.774654633986,new_building,,,,,False,224 Marsiling Lane,"224 Marsiling Lane, Singapore 730224"
219A,MARSILING LANE,731219,MARSILING PEAK II,1.44482959522918,103.774614130146,new_building,,,,,False,219A Marsiling Lane,"219A Marsiling Lane, Singapore 731219"
220A,MARSILING LANE,731220,MARSILING PEAK II,1.44474892258905,103.775447387109,new_building,,,,,False,220A Marsiling Lane,"220A Marsiling Lane, Singapore 731220"
221A,MARSILING LANE,731221,MARSILING PEAK I,1.44421869952438,103.775654970045,new_building,,,,,False,221A Marsiling Lane,"221A Marsiling Lane, Singapore 731221"
223A,MARSILING LANE,731223,MARSILING PEAK I,1.44340358002825,103.775723737336,new_building,,,,,False,223A Marsiling Lane,"223A Marsiling Lane, Singapore 731223"
224A,MARSILING LANE,731224,MARSILING PEAK II,1.44427310009469,103.775049640658,new_building,,,,,False,224A Marsiling Lane,"224A Marsiling Lane, Singapore 731224"
223B,MARSILING LANE,732223,MARSILING PEAK I,1.44370858698867,103.775486053342,new_building,,,,,False,223B Marsiling Lane,"223B Marsiling Lane, Singapore 732223"
80,WOODLANDS DRIVE 16,738951,NIL,1.43083316720505,103.794704217699,new_building,,,,,False,80 Woodlands Drive 16,"80 Woodlands Drive 16, Singapore 738951"
10A,WOODLANDS STREET 31,739312,WOODLANDS POLYCLINIC ()ANNEX BLOCK),1.43092682518551,103.77474488937,new_building,,,,,True,Woodlands Polyclinic ()annex Block),"10A Woodlands Street 31 Woodlands Polyclinic ()annex Block), Singapore 739312"
575,SEMBAWANG PLACE,758941,COUNTRYVIEW,1.43801405262269,103.825129921829,new_building,,,,,False,575 Sembawang Place,"575 Sembawang Place, Singapore 758941"
962,BAH SOON PAH ROAD,760962,CHENCHARU VINES,1.42072583825548,103.825486479052,new_building,,,,,False,962 Bah Soon Pah Road,"962 Bah Soon Pah Road, Singapore 760962"
964,BAH SOON PAH ROAD,760964,CHENCHARU VINES,1.42106393776938,103.82604392398,new_building,,,,,False,964 Bah Soon Pah Road,"964 Bah Soon Pah Road, Singapore 760964"
965,BAH SOON PAH ROAD,760965,CHENCHARU VINES,1.42035426748298,103.827006178971,new_building,,,,,False,965 Bah Soon Pah Road,"965 Bah Soon Pah Road, Singapore 760965"
966,BAH SOON PAH ROAD,760966,CHENCHARU GREEN,1.4189978749557,103.827067592197,new_building,,,,,False,966 Bah Soon Pah Road,"966 Bah Soon Pah Road, Singapore 760966"
967,BAH SOON PAH ROAD,760967,CHENCHARU GREEN,1.41925311733324,103.828182030744,new_building,,,,,False,967 Bah Soon Pah Road,"967 Bah Soon Pah Road, Singapore 760967"
968,BAH SOON PAH ROAD,760968,CHENCHARU GREEN,1.41737004036313,103.827919722641,new_building,,,,,False,968 Bah Soon Pah Road,"968 Bah Soon Pah Road, Singapore 760968"
962A,BAH SOON PAH ROAD,761962,CHENCHARU VINES,1.42032575346907,103.825794763621,new_building,,,,,False,962A Bah Soon Pah Road,"962A Bah Soon Pah Road, Singapore 761962"
964A,BAH SOON PAH ROAD,761964,CHENCHARU VINES,1.42123219927695,103.826194232445,new_building,,,,,False,964A Bah Soon Pah Road,"964A Bah Soon Pah Road, Singapore 761964"
965A,BAH SOON PAH ROAD,761965,CHENCHARU VINES,1.42010087410372,103.826494005708,new_building,,,,,False,965A Bah Soon Pah Road,"965A Bah Soon Pah Road, Singapore 761965"
967A,BAH SOON PAH ROAD,761967,CHENCHARU GREEN,1.41904444531015,103.827565007353,new_building,,,,,False,967A Bah Soon Pah Road,"967A Bah Soon Pah Road, Singapore 761967"
968A,BAH SOON PAH ROAD,761968,CHENCHARU GREEN,1.4181146671519,103.827641784944,new_building,,,,,False,968A Bah Soon Pah Road,"968A Bah Soon Pah Road, Singapore 761968"
962B,BAH SOON PAH ROAD,762962,CHENCHARU VINES,1.4206955728468,103.82610762483,new_building,,,,,False,962B Bah Soon Pah Road,"962B Bah Soon Pah Road, Singapore 762962"
964B,BAH SOON PAH ROAD,762964,CHENCHARU VINES,1.42112704205061,103.826625719597,new_building,,,,,False,964B Bah Soon Pah Road,"964B Bah Soon Pah Road, Singapore 762964"
