blk_no,street,postal_code,name,lat,lon,change_type,prev_name,prev_lat,prev_lon,location_change_meters,is_non_residential,name_formatted,address_formatted
,BERRIMA ROAD,299920,DUNEARN ESTATE,1.32347627957433,103.824008166083,new_building,,,,,False,Dunearn Estate,"Berrima Road, Singapore 299920"
118,MAY ROAD,320118,TOWNER BREEZE,1.32261764194216,103.857975938258,new_building,,,,,False,118 May Road,"118 May Road, Singapore 320118"
118A,MAY ROAD,321118,TOWNER BREEZE,1.3226902229318,103.858582587596,new_building,,,,,False,118A May Road,"118A May Road, Singapore 321118"
35,UPPER BOON KENG ROAD,380035,KALLANG VIEW,1.3172307159829,103.873851965001,new_building,,,,,False,35 Upper Boon Keng Road,"35 Upper Boon Keng Road, Singapore 380035"
36,UPPER BOON KENG ROAD,380036,KALLANG VIEW,1.31758240979933,103.873908786717,new_building,,,,,False,36 Upper Boon Keng Road,"36 Upper Boon Keng Road, Singapore 380036"
37,UPPER BOON KENG ROAD,380037,KALLANG VIEW,1.31808595570445,103.873873400527,new_building,,,,,False,37 Upper Boon Keng Road,"37 Upper Boon Keng Road, Singapore 380037"
36A,UPPER BOON KENG ROAD,381036,KALLANG VIEW,1.31737546326765,103.873477774286,new_building,,,,,False,36A Upper Boon Keng Road,"36A Upper Boon Keng Road, Singapore 381036"
37A,UPPER BOON KENG ROAD,381037,KALLANG VIEW,1.31785843371484,103.873293110776,new_building,,,,,False,37A Upper Boon Keng Road,"37A Upper Boon Keng Road, Singapore 381037"
37B,UPPER BOON KENG ROAD,382037,KALLANG VIEW,1.31789622811116,103.873557520576,new_building,,,,,False,37B Upper Boon Keng Road,"37B Upper Boon Keng Road, Singapore 382037"
117,JALAN KEMBANGAN,410117,KEMBANGAN WAVE,1.32164023627263,103.913193476299,new_building,,,,,False,117 Jalan Kembangan,"117 Jalan Kembangan, Singapore 410117"
117A,JALAN KEMBANGAN,411117,NIL,1.32268355501331,103.913022311205,new_building,,,,,False,117A Jalan Kembangan,"117A Jalan Kembangan, Singapore 411117"
117B,JALAN KEMBANGAN,412117,NIL,1.32233228825057,103.913094031136,new_building,,,,,False,117B Jalan Kembangan,"117B Jalan Kembangan, Singapore 412117"
18M,JALAN PARAS,418001,YONG SENG ESTATE,1.32540411615774,103.916618630162,new_building,,,,,False,18M Jalan Paras,"18M Jalan Paras, Singapore 418001"
103A,JALAN SENANG,419307,NIL,1.32881401139904,103.915348223393,new_building,,,,,False,103A Jalan Senang,"103A Jalan Senang, Singapore 419307"
24,SAMPAN PLACE,430024,TANJONG RHU RIVERFRONT I,1.30058712235481,103.881442536598,new_building,,,,,False,24 Sampan Place,"24 Sampan Place, Singapore 430024"
25,SAMPAN PLACE,430025,TANJONG RHU RIVERFRONT I,1.30027992481569,103.880475343119,new_building,,,,,False,25 Sampan Place,"25 Sampan Place, Singapore 430025"
26,KAMPONG ARANG ROAD,430026,TANJONG RHU RIVERFRONT II,1.29920657766095,103.879515111196,new_building,,,,,False,26 Kampong Arang Road,"26 Kampong Arang Road, Singapore 430026"
27,KAMPONG ARANG ROAD,430027,TANJONG RHU RIVERFRONT II,1.29880884005816,103.880231433796,new_building,,,,,False,27 Kampong Arang Road,"27 Kampong Arang Road, Singapore 430027"
28,KAMPONG ARANG ROAD,430028,TANJONG RHU RIVERFRONT II,1.29855009284227,103.880045572059,new_building,,,,,False,28 Kampong Arang Road,"28 Kampong Arang Road, Singapore 430028"
29,KAMPONG ARANG ROAD,430029,TANJONG RHU RIVERFRONT II,1.29827554197498,103.878277448068,new_building,,,,,False,29 Kampong Arang Road,"29 Kampong Arang Road, Singapore 430029"
31,TANJONG RHU CLOSE,430031,TANJONG RHU PARC FRONT,1.2961609566205,103.878915186474,new_building,,,,,False,31 Tanjong Rhu Close,"31 Tanjong Rhu Close, Singapore 430031"
32,TANJONG RHU CLOSE,430032,TANJONG RHU PARC FRONT,1.29650050598839,103.878208370651,new_building,,,,,False,32 Tanjong Rhu Close,"32 Tanjong Rhu Close, Singapore 430032"
33,TANJONG RHU CLOSE,430033,TANJONG RHU PARC FRONT,1.29657078460139,103.877347612744,new_building,,,,,False,33 Tanjong Rhu Close,"33 Tanjong Rhu Close, Singapore 430033"
24A,SAMPAN PLACE,431024,TANJONG RHU RIVERFRONT I,1.30015120061742,103.881665977037,new_building,,,,,False,24A Sampan Place,"24A Sampan Place, Singapore 431024"
25A,SAMPAN PLACE,431025,TANJONG RHU RIVERFRONT I,1.29982584615812,103.880481977053,new_building,,,,,False,25A Sampan Place,"25A Sampan Place, Singapore 431025"
26A,KAMPONG ARANG ROAD,431026,TANJONG RHU RIVERFRONT II,1.29927530445382,103.880099839297,new_building,,,,,False,26A Kampong Arang Road,"26A Kampong Arang Road, Singapore 431026"
28A,KAMPONG ARANG ROAD,431028,TANJONG RHU RIVERFRONT II,1.29802152328663,103.880035065904,new_building,,,,,False,28A Kampong Arang Road,"28A Kampong Arang Road, Singapore 431028"
29A,KAMPONG ARANG ROAD,431029,TANJONG RHU RIVERFRONT II,1.29843915797634,103.878607675133,new_building,,,,,False,29A Kampong Arang Road,"29A Kampong Arang Road, Singapore 431029"
31A,TANJONG RHU CLOSE,431031,TANJONG RHU PARC FRONT,1.29641911752058,103.878848857094,new_building,,,,,False,31A Tanjong Rhu Close,"31A Tanjong Rhu Close, Singapore 431031"
32A,TANJONG RHU CLOSE,431032,TANJONG RHU PARC FRONT,1.29700182204912,103.878607715393,new_building,,,,,False,32A Tanjong Rhu Close,"32A Tanjong Rhu Close, Singapore 431032"
33A,TANJONG RHU CLOSE,431033,TANJONG RHU PARC FRONT,1.29684013556829,103.877661286764,new_building,,,,,False,33A Tanjong Rhu Close,"33A Tanjong Rhu Close, Singapore 431033"
24B,SAMPAN PLACE,432024,TANJONG RHU RIVERFRONT I,1.30012368665181,103.881293933815,new_building,,,,,False,24B Sampan Place,"24B Sampan Place, Singapore 432024"
26B,KAMPONG ARANG ROAD,432026,TANJONG RHU RIVERFRONT II,1.29894832661201,103.87979331624,new_building,,,,,False,26B Kampong Arang Road,"26B Kampong Arang Road, Singapore 432026"
28B,KAMPONG ARANG ROAD,432028,TANJONG RHU RIVERFRONT II,1.29797804530835,103.879226517442,new_building,,,,,False,28B Kampong Arang Road,"28B Kampong Arang Road, Singapore 432028"
29B,KAMPONG ARANG ROAD,432029,TANJONG RHU RIVERFRONT II,1.29884166230082,103.879222433049,new_building,,,,,False,29B Kampong Arang Road,"29B Kampong Arang Road, Singapore 432029"
24C,SAMPAN PLACE,433024,TANJONG RHU RIVERFRONT I,1.30096135129553,103.881130588879,new_building,,,,,False,24C Sampan Place,"24C Sampan Place, Singapore 433024"
28C,KAMPONG ARANG ROAD,433028,TANJONG RHU RIVERFRONT II,1.29846227854117,103.879510640349,new_building,,,,,False,28C Kampong Arang Road,"28C Kampong Arang Road, Singapore 433028"
2,FOUNDERS DRIVE,438663,BAY EAST GARDEN,1.29090225394468,103.868764303679,new_building,,,,,True,Bay East Garden,"2 Founders Drive Bay East Garden, Singapore 438663"
31,ROSE LANE,438955,NIL,1.31018318008506,103.892689811701,new_building,,,,,False,31 Rose Lane,"31 Rose Lane, Singapore 438955"
33,ROSE LANE,438956,NIL,1.31024133385499,103.892699057684,new_building,,,,,False,33 Rose Lane,"33 Rose Lane, Singapore 438956"
6C,PALM AVENUE,456254,NIL,1.3126037377154,103.930004532389,new_building,,,,,False,6C Palm Avenue,"6C Palm Avenue, Singapore 456254"
6B,PALM AVENUE,456255,NIL,1.31266481688362,103.930001330628,new_building,,,,,False,6B Palm Avenue,"6B Palm Avenue, Singapore 456255"
92F,UPPER EAST COAST ROAD,456340,NIL,1.31238497322508,103.92848340598,new_building,,,,,False,92F Upper East Coast Road,"92F Upper East Coast Road, Singapore 456340"
6A,TAY LIAN TECK ROAD,456592,NIL,1.31259675695058,103.929843495617,new_building,,,,,False,6A Tay Lian Teck Road,"6A Tay Lian Teck Road, Singapore 456592"
813,CHAI CHEE LANE,460813,CHAI CHEE GREEN,1.33095899079903,103.919255080028,new_building,,,,,False,813 Chai Chee Lane,"813 Chai Chee Lane, Singapore 460813"
814,CHAI CHEE LANE,460814,CHAI CHEE GREEN,1.33076096418017,103.920023625999,new_building,,,,,False,814 Chai Chee Lane,"814 Chai Chee Lane, Singapore 460814"
815,CHAI CHEE LANE,460815,CHAI CHEE GREEN,1.32960093425915,103.920782857658,new_building,,,,,False,815 Chai Chee Lane,"815 Chai Chee Lane, Singapore 460815"
816,CHAI CHEE LANE,460816,CHAI CHEE GREEN,1.32943726660868,103.919254047197,new_building,,,,,False,816 Chai Chee Lane,"816 Chai Chee Lane, Singapore 460816"
49A,NEW UPPER CHANGI ROAD,461049,BEDOK SOUTH BLOOM,1.32436695109707,103.938985957668,new_building,,,,,False,49A New Upper Changi Road,"49A New Upper Changi Road, Singapore 461049"
813A,CHAI CHEE LANE,461813,CHAI CHEE GREEN,1.33091548367627,103.919832699316,new_building,,,,,False,813A Chai Chee Lane,"813A Chai Chee Lane, Singapore 461813"
814A,CHAI CHEE LANE,461814,CHAI CHEE GREEN,1.33049993453277,103.920244290425,new_building,,,,,False,814A Chai Chee Lane,"814A Chai Chee Lane, Singapore 461814"
815A,CHAI CHEE LANE,461815,CHAI CHEE GREEN,1.32984662185852,103.920798366123,new_building,,,,,False,815A Chai Chee Lane,"815A Chai Chee Lane, Singapore 461815"
816A,CHAI CHEE LANE,461816,CHAI CHEE GREEN,1.33002103095596,103.919652195202,new_building,,,,,False,816A Chai Chee Lane,"816A Chai Chee Lane, Singapore 461816"
49B,NEW UPPER CHANGI ROAD,462049,BEDOK SOUTH BLOOM,1.32373141843112,103.938910509504,new_building,,,,,False,49B New Upper Changi Road,"49B New Upper Changi Road, Singapore 462049"
814B,CHAI CHEE LANE,462814,CHAI CHEE GREEN,1.33020656332708,103.920665969142,new_building,,,,,False,814B Chai Chee Lane,"814B Chai Chee Lane, Singapore 462814"
815B,CHAI CHEE LANE,462815,CHAI CHEE GREEN,1.32946784738914,103.919825070615,new_building,,,,,False,815B Chai Chee Lane,"815B Chai Chee Lane, Singapore 462815"
816B,CHAI CHEE LANE,462816,CHAI CHEE GREEN,1.32913881309119,103.919841525578,new_building,,,,,False,816B Chai Chee Lane,"816B Chai Chee Lane, Singapore 462816"
208,BEDOK SOUTH AVENUE 1,469726,NIL,1.31537344717972,103.931589521252,new_building,,,,,False,208 Bedok South Avenue 1,"208 Bedok South Avenue 1, Singapore 469726"
32A,SUNBIRD CIRCLE,488512,APOLLO GARDENS,1.33946023112934,103.958780780774,new_building,,,,,True,Apollo Gardens,"32A Sunbird Circle Apollo Gardens, Singapore 488512"
8A,CHANGI EAST CLOSE,499918,CHANGI WATER RECLAMATION PLANT,1.31605546595132,104.002791003001,new_building,,,,,False,8A Changi East Close,"8A Changi East Close, Singapore 499918"
42-3,PULAU UBIN,508293,NIL,1.40317912988056,103.970116774823,new_building,,,,,False,42-3 Pulau Ubin,"42-3 Pulau Ubin, Singapore 508293"
31,FLORA DRIVE,509904,KASSIA,1.35709630624257,103.965501900375,new_building,,,,,False,31 Flora Drive,"31 Flora Drive, Singapore 509904"
33,FLORA DRIVE,509905,KASSIA,1.35709630624257,103.965501900375,new_building,,,,,False,33 Flora Drive,"33 Flora Drive, Singapore 509905"
35,FLORA DRIVE,509906,KASSIA,1.35709630624257,103.965501900375,new_building,,,,,False,35 Flora Drive,"35 Flora Drive, Singapore 509906"
37,FLORA DRIVE,509912,KASSIA,1.35709630624257,103.965501900375,new_building,,,,,False,37 Flora Drive,"37 Flora Drive, Singapore 509912"
39,FLORA DRIVE,509919,KASSIA,1.35709630624257,103.965501900375,new_building,,,,,False,39 Flora Drive,"39 Flora Drive, Singapore 509919"
973,TAMPINES STREET 94,520973,TAMPINES GREENTOPAZ,1.34319783017004,103.940044257699,new_building,,,,,False,973 Tampines Street 94,"973 Tampines Street 94, Singapore 520973"
974,TAMPINES STREET 94,520974,TAMPINES GREENTOPAZ,1.34377932250467,103.939830133304,new_building,,,,,False,974 Tampines Street 94,"974 Tampines Street 94, Singapore 520974"
973A,TAMPINES STREET 94,521973,TAMPINES GREENTOPAZ,1.34323104492193,103.940695002304,new_building,,,,,False,973A Tampines Street 94,"973A Tampines Street 94, Singapore 521973"
974A,TAMPINES STREET 94,521974,TAMPINES GREENTOPAZ,1.34414462939129,103.940463936751,new_building,,,,,False,974A Tampines Street 94,"974A Tampines Street 94, Singapore 521974"
973B,TAMPINES STREET 94,522973,TAMPINES GREENTOPAZ,1.34377240199801,103.940539163165,new_building,,,,,False,973B Tampines Street 94,"973B Tampines Street 94, Singapore 522973"
974B,TAMPINES STREET 94,522974,TAMPINES GREENTOPAZ,1.34441343800594,103.940101450397,new_building,,,,,False,974B Tampines Street 94,"974B Tampines Street 94, Singapore 522974"
1,ANCHORVALE CLOSE,546389,NIL,1.39253493289549,103.885952406683,new_building,,,,,False,1 Anchorvale Close,"1 Anchorvale Close, Singapore 546389"
12A,BRIGHTON CRESCENT,559504,NIL,1.36236023087099,103.869411356887,new_building,,,,,False,12A Brighton Crescent,"12A Brighton Crescent, Singapore 559504"
12B,BRIGHTON CRESCENT,559591,NIL,1.36232461964173,103.869372407714,new_building,,,,,False,12B Brighton Crescent,"12B Brighton Crescent, Singapore 559591"
39A,WESTLAKE AVENUE,575497,WESTLAKE GARDENS,1.34276298758274,103.836986145296,new_building,,,,,True,Westlake Gardens,"39A Westlake Avenue Westlake Gardens, Singapore 575497"
,JURONG EAST STREET 12,609690,JURONG EAST MRT STATION (JE5),1.33301320936138,103.741893277263,new_building,,,,,True,Jurong East MRT Station (je5),"Jurong East Street 12 Jurong East MRT Station (je5), Singapore 609690"
194,WOODLANDS CENTRE ROAD,730194,NIL,1.43541449197441,103.773057763485,new_building,,,,,True,Woodlands Centre Road,"194 Woodlands Centre Road, Singapore 730194"
194A,WOODLANDS CENTRE ROAD,731194,NIL,1.43501798422042,103.772958780842,new_building,,,,,True,Woodlands Centre Road,"194A Woodlands Centre Road, Singapore 731194"
972,LORONG CHENCHARU,760972,CHENCHARU HILLS,1.41678228714385,103.824674349575,new_building,,,,,False,972 Lorong Chencharu,"972 Lorong Chencharu, Singapore 760972"
973,LORONG CHENCHARU,760973,CHENCHARU HILLS,1.41714804357478,103.824521799423,new_building,,,,,False,973 Lorong Chencharu,"973 Lorong Chencharu, Singapore 760973"
974,LORONG CHENCHARU,760974,CHENCHARU HILLS,1.41637039150961,103.827284586563,new_building,,,,,False,974 Lorong Chencharu,"974 Lorong Chencharu, Singapore 760974"
972A,LORONG CHENCHARU,761972,CHENCHARU HILLS,1.41703504141107,103.82486101598,new_building,,,,,False,972A Lorong Chencharu,"972A Lorong Chencharu, Singapore 761972"
973A,LORONG CHENCHARU,761973,CHENCHARU HILLS,1.41717305036925,103.825174300076,new_building,,,,,False,973A Lorong Chencharu,"973A Lorong Chencharu, Singapore 761973"
974A,LORONG CHENCHARU,761974,CHENCHARU HILLS,1.41622619764551,103.826335611707,new_building,,,,,False,974A Lorong Chencharu,"974A Lorong Chencharu, Singapore 761974"
972B,LORONG CHENCHARU,762972,CHENCHARU HILLS,1.4166069727286,103.825248334331,new_building,,,,,False,972B Lorong Chencharu,"972B Lorong Chencharu, Singapore 762972"
973B,LORONG CHENCHARU,762973,CHENCHARU HILLS,1.41698757496633,103.825777091623,new_building,,,,,False,973B Lorong Chencharu,"973B Lorong Chencharu, Singapore 762973"
974B,LORONG CHENCHARU,762974,CHENCHARU HILLS,1.41689069015448,103.827006491099,new_building,,,,,False,974B Lorong Chencharu,"974B Lorong Chencharu, Singapore 762974"
972C,LORONG CHENCHARU,763972,CHENCHARU HILLS,1.41640754313988,103.825907405885,new_building,,,,,False,972C Lorong Chencharu,"972C Lorong Chencharu, Singapore 763972"
973C,LORONG CHENCHARU,763973,CHENCHARU HILLS,1.41711160363276,103.826326690949,new_building,,,,,False,973C Lorong Chencharu,"973C Lorong Chencharu, Singapore 763973"
974C,LORONG CHENCHARU,763974,CHENCHARU HILLS,1.41670459401426,103.827618254384,new_building,,,,,False,974C Lorong Chencharu,"974C Lorong Chencharu, Singapore 763974"
974D,LORONG CHENCHARU,764974,CHENCHARU HILLS,1.41600692357978,103.826928162798,new_building,,,,,False,974D Lorong Chencharu,"974D Lorong Chencharu, Singapore 764974"
301,SELETAR NORTH LINK,799346,NIL,1.42552952489219,103.881370538444,new_building,,,,,False,301 Seletar North Link,"301 Seletar North Link, Singapore 799346"
11,WOODLANDS CLOSE,737853,CALROSE ACADEMY PTE. LTD.,1.43475840297332,103.802721060156,name_change,BETHESDA CHRISTIAN CENTRE,1.43482603452741,103.802773360648,,True,Calrose Academy Pte. Ltd.,"11 Woodlands Close Calrose Academy Pte. Ltd., Singapore 737853"
39,GILSTEAD ROAD,309083,GILSTEAD BROOKS,1.3183571950218,103.838375154975,name_change,CASA CONTENDERE,1.3183571950218,103.838375154975,,False,39 Gilstead Road,"39 Gilstead Road, Singapore 309083"
15,PASIR RIS STREET 21,518969,HAI SING CATHOLIC SCHOOL (TILL 31 DEC 2025),1.36933055696636,103.962762942764,name_change,NIL,1.36933055696636,103.962762942764,,True,Hai Sing Catholic School (till 31 Dec 2025),"15 Pasir Ris Street 21 Hai Sing Catholic School (till 31 Dec 2025), Singapore 518969"
71,PASIR RIS DRIVE 3,519872,PASIR RIS INTEGRATED TRANSPORT HUB,1.37404506072677,103.948704268491,name_change,BUS INTECHANGE,1.37404506072677,103.948704268491,,True,Pasir Ris Integrated Transport Hub,"71 Pasir Ris Drive 3 Pasir Ris Integrated Transport Hub, Singapore 519872"
1,MERLIMAU ROAD,628260,NIL,1.28163643468789,103.713951107482,location_change,NIL,1.29012463967714,103.71324832038,947.0732745152792,False,1 Merlimau Road,"1 Merlimau Road, Singapore 628260"
535,CLEMENTI ROAD,599489,NGEE ANN POLYTECHNIC (BLK 1),1.33351616007246,103.776976659192,name_change,NGEE ANN POLYTECHNIC (BLK 15),1.3356017543037,103.776460419135,,True,Ngee Ann Polytechnic (blk 1),"535 Clementi Road Ngee Ann Polytechnic (blk 1), Singapore 599489"
69,FABER GREEN,129297,FABER HILLS,1.31983453807948,103.758799951515,name_change,NIL,1.31985729670798,103.758879799227,,False,69 Faber Green,"69 Faber Green, Singapore 129297"
20,TUAS SOUTH AVENUE 14,637312,TUAS LOGISTICS HUB,1.27360991018693,103.622814079982,name_change,LOGOS TUAS LOGISTICS HUB,1.27360991018693,103.622814079982,,True,Tuas Logistics Hub,"20 Tuas South Avenue 14 Tuas Logistics Hub, Singapore 637312"
24,LENTOR CENTRAL,788878,HILLOCK GREEN,1.38509631948606,103.833849401084,name_change,NIL,1.38509631948606,103.833849401084,,False,24 Lentor Central,"24 Lentor Central, Singapore 788878"
81,ALJUNIED ROAD,389823,YHWH BUILDING,1.3170479417931,103.881581516076,name_change,NIL,1.3170479417931,103.881581516076,,True,Yhwh Building,"81 Aljunied Road Yhwh Building, Singapore 389823"
1,SERAYA AVENUE,628208,NIL,1.27111672941869,103.736254000329,location_change,NIL,1.27589242545013,103.726871135948,1170.465548513613,False,1 Seraya Avenue,"1 Seraya Avenue, Singapore 628208"
17,JURONG PORT ROAD,619092,HH GROUP BUILDING,1.31954790471163,103.72128114366,name_change,NIL,1.31954790471163,103.72128114366,,True,Hh Group Building,"17 Jurong Port Road Hh Group Building, Singapore 619092"
501,OLD CHOA CHU KANG ROAD,698928,HOME TEAM ACADEMY (BLK 10),1.37187204750828,103.720870792771,name_change,HOME TEAM ACADEMY (BLK 1),1.3728276965341,103.722414544985,,True,Home Team Academy (blk 10),"501 Old Choa Chu Kang Road Home Team Academy (blk 10), Singapore 698928"
26,LENTOR CENTRAL,788879,HILLOCK GREEN,1.38509631948606,103.833849401084,name_change,NIL,1.38509631948606,103.833849401084,,False,26 Lentor Central,"26 Lentor Central, Singapore 788879"
48,TUAS AVENUE 9,639191,PENTA-CHEM BUILDING,1.32948567079307,103.644128203142,name_change,KIAN GUAN INDUSTRIES BUILDING,1.32948567079307,103.644128203142,,True,Penta-chem Building,"48 Tuas Avenue 9 Penta-chem Building, Singapore 639191"
3A,PASIR RIS DRIVE 6,519422,VIDACITY,1.37066952335502,103.955733346201,name_change,NIL,1.37066952335502,103.955733346201,,False,3A Pasir Ris Drive 6,"3A Pasir Ris Drive 6, Singapore 519422"
21,WOODLANDS AVENUE 1,739062,WOODLANDS RING SECONDARY SCHOOL (TILL JAN 2029),1.43070452883799,103.777625748539,name_change,FUCHUN SECONDARY SCHOOL,1.43070452883799,103.777625748539,,True,Woodlands Ring Secondary School (till Jan 2029),"21 Woodlands Avenue 1 Woodlands Ring Secondary School (till Jan 2029), Singapore 739062"
860,NEW UPPER CHANGI ROAD,467353,NEW UPPER CHANGI ROAD,1.32401711963192,103.938966799723,name_change,NIL,1.32366796595959,103.939157444931,,False,860 New Upper Changi Road,"860 New Upper Changi Road, Singapore 467353"
22,LENTOR CENTRAL,788877,HILLOCK GREEN,1.38509631948606,103.833849401084,name_change,NIL,1.38509631948606,103.833849401084,,False,22 Lentor Central,"22 Lentor Central, Singapore 788877"
26,HAVELOCK ROAD,59829,UNION SQUARE,1.28831753178921,103.843026405676,name_change,NIL,1.28831753178921,103.843026405676,,False,26 Havelock Road,"26 Havelock Road, Singapore 59829"
61,WESTERHOUT ROAD,397662,KIP INN,1.31122558971043,103.881036628885,name_change,AQ @ WESTERHOUT,1.31122558971043,103.881036628885,,False,61 Westerhout Road,"61 Westerhout Road, Singapore 397662"
5,MAGAZINE ROAD,59571,UNION SQUARE,1.28906314463074,103.842888671046,name_change,NIL,1.28906314463074,103.842888671046,,False,5 Magazine Road,"5 Magazine Road, Singapore 59571"
5,TAMPINES CENTRAL 6,529482,NIL,1.35344127682039,103.942027827003,name_change,TAMPINES CENTRAL POST OFFICE,1.35343481251809,103.942097061129,,False,5 Tampines Central 6,"5 Tampines Central 6, Singapore 529482"
20A,TUAS SOUTH AVENUE 14,637311,TUAS LOGISTICS HUB,1.2717303743422,103.621613126657,name_change,LOGOS TUAS LOGISTICS HUB,1.2717303743422,103.621613126657,,True,Tuas Logistics Hub,"20A Tuas South Avenue 14 Tuas Logistics Hub, Singapore 637311"
12,TANNERY ROAD,347722,TANNERY LODGE I,1.32914525973048,103.876315356655,name_change,NIL,1.32914525973048,103.876315356655,,False,12 Tannery Road,"12 Tannery Road, Singapore 347722"
49,NEW UPPER CHANGI ROAD,460049,BEDOK SOUTH BLOOM,1.32430117973484,103.938654033654,name_and_location_change,NIL,1.32310804617747,103.943500791777,554.8849212844292,False,49 New Upper Changi Road,"49 New Upper Changi Road, Singapore 460049"
114D,ARTHUR ROAD,439837,LIV @ MB,1.29958935305958,103.888033424335,name_change,LIV @ MB (U/C),1.29958935305958,103.888033424335,,False,114D Arthur Road,"114D Arthur Road, Singapore 439837"
95,GALLOP PARK ROAD,258991,GALLOP VILLAS,1.31767560438521,103.810412430262,name_change,NIL,1.31764725578842,103.810591240208,,True,Gallop Villas,"95 Gallop Park Road Gallop Villas, Singapore 258991"
5,AYER CHAWAN PLACE,627869,NIL,1.26744707804549,103.691289464791,location_change,NIL,1.27139138658537,103.694542326207,568.4386900420002,False,5 Ayer Chawan Place,"5 Ayer Chawan Place, Singapore 627869"
80,MANDAI LAKE ROAD,729826,NIL,1.40050829280518,103.789963566126,name_change,RIVER SAFARI,1.40400156118078,103.79142665808,,False,80 Mandai Lake Road,"80 Mandai Lake Road, Singapore 729826"
1,JURONG WEST STREET 74,649149,GEK POH VILLE COMMUNITY CLUB,1.34868982375562,103.698726261467,name_change,GEK POH VILLE COMMUNITY CLUB (PENDING U/C),1.34868982375562,103.698726261467,,True,Gek Poh Ville Community Club,"1 Jurong West Street 74 Gek Poh Ville Community Club, Singapore 649149"
31,TANNERY LANE,347788,TANNERY LODGE II,1.32873678278978,103.876294937093,name_change,NIL,1.32873678278978,103.876294937093,,False,31 Tannery Lane,"31 Tannery Lane, Singapore 347788"
203,BIDADARI PARK DRIVE,360203,WOODLEIGH BUS INTERCHANGE,1.34010199499175,103.871657833022,name_change,BUS INTERCHANGE,1.34010199499175,103.871657833022,,True,Woodleigh Bus Interchange,"203 Bidadari Park Drive Woodleigh Bus Interchange, Singapore 360203"
83A,KHEAM HOCK ROAD,297733,DUNEARN ESTATE,1.32924815660676,103.819788349496,name_change,NIL,1.32924423832338,103.81977560941,,False,83A Kheam Hock Road,"83A Kheam Hock Road, Singapore 297733"
1,LEONIE HILL,239219,ONE LEONIE RESIDENCES,1.29930788596273,103.832399949956,name_change,NIL,1.29930788596273,103.832399949956,,False,1 Leonie Hill,"1 Leonie Hill, Singapore 239219"
114C,ARTHUR ROAD,439836,LIV @ MB,1.29955591551566,103.888308126853,name_change,LIV @ MB (U/C),1.29955591551566,103.888308126853,,False,114C Arthur Road,"114C Arthur Road, Singapore 439836"
